accessionYear,artistGender,artistNationality,culture,department,isHighlight,isTimelineWork,objectEndDate,objectID,objectName
2018,"","",Japanese,Arms and Armor,false,false,1868,27610,Set of helmet crests (<i>Maedate</i>)
2005,"","",Tibetan,Arms and Armor,false,false,1900,27815,Barrel from a ceremonial musket
1914,"","","Italian, Venice",Arms and Armor,false,false,1575,26793,Fauchard
1943,"","",Japanese,Arms and Armor,false,false,1900,28891,Sword-hilt collar and pommel (Fuchigashira)
1943,"","",Japanese,Arms and Armor,false,false,1900,28923,Sword-hilt collar and pommel (Fuchigashira)
1943,"","",Japanese,Arms and Armor,false,false,1900,28949,Sword-hilt collar and pommel (Fuchigashira)
1942,"","",German,Arms and Armor,false,false,1620,29007,Partisan
1942,"","",German,Arms and Armor,false,false,1600,29019,Sleeve of mail
1942,"","",German,Arms and Armor,false,false,1600,29052,Sword pommel
1942,"","",Italian,Arms and Armor,false,false,1600,29053,Sword pommel
1942,"","",Italian,Arms and Armor,false,false,1300,29100,Sword pommel
1942,"","",possibly French or Netherlandish,Arms and Armor,false,false,1600,29126,Bit boss
1942,"","",European,Arms and Armor,false,false,1750,29172,Bit boss
1943,"","",Japanese,Arms and Armor,false,false,1900,28037,Knife handle (Kozuka)
1943,"","",Japanese,Arms and Armor,false,false,1900,28059,Knife handle (Kozuka)
1943,"","",Japanese,Arms and Armor,false,false,1900,28075,Knife handle (Kozuka)
1943,"","",Japanese,Arms and Armor,false,false,1900,28156,Knife handle (Kozuka)
1943,"","",Japanese,Arms and Armor,false,false,1875,28213,Knife handle (Kozuka)
1943,"","",Japanese,Arms and Armor,false,false,1900,28265,Knife handle (Kozuka)
1943,"","",Japanese,Arms and Armor,false,false,1900,28312,Knife handle (Kozuka)
1943,"","",Japanese,Arms and Armor,false,false,1900,28337,Knife handle (Kozuka)
1943,"","",Japanese,Arms and Armor,false,false,1900,28378,Knife handle (Kozuka)
1943,"","",Japanese,Arms and Armor,false,false,1900,28384,Knife handle (Kozuka) with blade
1943,"","",Japanese,Arms and Armor,false,false,1900,28388,Knife handle (Kozuka)
1943,"","",Japanese,Arms and Armor,false,false,1900,28409,Knife handle (Kozuka)
1943,"","",Japanese,Arms and Armor,false,false,1900,28447,Sword guard (Tsuba)
1943,"","",Japanese,Arms and Armor,false,false,1900,28454,Sword guard (Tsuba)
1936,"","",Dyak,Arms and Armor,false,false,1900,31101,Sword (Mandau) with scabbard and small knife
1936,"",Japanese,Japanese,Arms and Armor,false,false,1600,29976,Sword guard (Tsuba)
1936,"","",Japanese,Arms and Armor,false,false,1700,29979,Sword guard (Tsuba)
1936,"","","Philippine, Moro",Arms and Armor,false,false,1900,30100,Drum
1936,"","",Turkish,Arms and Armor,false,false,1900,30132,Archer's ring
1936,"","","Bornean, Dyak",Arms and Armor,false,false,1900,30154,Blowpipe quiver
1936,"","","Indian, Sikh",Arms and Armor,false,false,1900,30169,Quoit (<i>Chakra</i>)
1936,"","",Chinese,Arms and Armor,false,false,1925,30178,Weapon (Fang)
1936,"","",Chinese,Arms and Armor,false,false,1900,30218,Archer's ring
1936,"","",Chinese,Arms and Armor,false,false,1900,30222,Archer's ring
1936,"","",Indian,Arms and Armor,false,false,1900,30262,Archer's ring
1936,"","",Indian,Arms and Armor,false,false,1900,30266,Archer's ring
1936,"","","Indian, Kashmir",Arms and Armor,false,false,1900,30293,Bow with seven arrows
1936,"","",Burmese,Arms and Armor,false,false,1900,30392,Match cord reel
1936,"","",Persian,Arms and Armor,false,false,1900,30418,Primer
1943,"","",Japanese,Arms and Armor,false,false,1900,28626,Sword guard (Tsuba)
1943,"","",Japanese,Arms and Armor,false,false,1900,28678,Sword-hilt collar and pommel (Fuchigashira)
1943,"","",Japanese,Arms and Armor,false,false,1900,28723,Sword-hilt collar and pommel (Fuchigashira)
1943,"","",Japanese,Arms and Armor,false,false,1900,28795,Sword-hilt collar and pommel (Fuchigashira)
1936,"","",Circassian,Arms and Armor,false,false,1900,30520,Flintlock pistol
1936,"","","Turkish; lock, European",Arms and Armor,false,false,1800,30538,Pair of flintlock pistols
1936,"","",Indian,Arms and Armor,false,false,1900,30570,Combination axe and hand cannon
1936,"","",Balkan (probably Bosnian/Herzegovinian),Arms and Armor,false,false,1800,30584,Miquelet gun
1936,"","",Turkish,Arms and Armor,false,false,1774,30612,Miquelet wall-gun (Sher Bacha)
1936,"","",Vietnamese,Arms and Armor,false,false,1900,30625,Matchlock gun
1936,"","","Burmese, Karen",Arms and Armor,false,false,1900,30626,Matchlock gun
1936,"","","Indian, Mahratta",Arms and Armor,false,false,1900,30680,Spear (birchi-bhala)
1936,"","","Indian, south India",Arms and Armor,false,false,1600,30745,Spearhead
1936,"","","Indian, Sindh",Arms and Armor,false,false,1900,30757,Spear
1936,"","",Japanese,Arms and Armor,false,false,1800,29701,Knife handle (Kozuka)
1936,"","",Japanese,Arms and Armor,false,false,1800,29702,Knife handle (Kozuka)
1936,"","",Japanese,Arms and Armor,false,false,1850,29925,Knife handle (Kozuka)
1936,"","",Japanese,Arms and Armor,false,false,1800,29942,Sword guard (Tsuba)
1936,"","",Turkish,Arms and Armor,false,false,1700,32065,Helmet
1936,"","",Chinese,Arms and Armor,false,false,1800,32075,Armor
1936,"","",Indian,Arms and Armor,false,false,1900,32088,Helmet (zireh khud)
1936,"",Japanese,Japanese,Arms and Armor,false,false,1675,32100,Armor (Gusoku)
1936,"","",Japanese,Arms and Armor,false,false,1800,32103,Armor of mail and plate
1942,"","",German,Arms and Armor,false,false,1800,29251,Spur
1942,"","",Villanovan or Estruscan,Arms and Armor,false,false,-600,29347,Bit
1936,"","",Chinese,Arms and Armor,false,false,1900,31565,Knife with sheath
1936,"","","Indian or Nepalese, Gurkha",Arms and Armor,false,false,1900,31693,Knife (Kukri) with sheath
1936,"","",Afghan,Arms and Armor,false,false,1900,31695,Dagger (Pesh-kabz) with sheath
1936,"","","Turkish; blade, Italian",Arms and Armor,false,false,1900,31737,Dagger with sheath
1936,"","","Algerian, Kabyle",Arms and Armor,false,false,1900,31764,Knife with sheath and small knife
1936,"","","Sumatran, Battak",Arms and Armor,false,false,1900,31794,Shield
1936,"","","Indian, Mughal or Deccan",Arms and Armor,false,false,1900,31846,Dagger (Khanjar)
1936,"","",Turkish,Arms and Armor,false,false,1500,31875,Side piece of a shaffron (Horse's head defense)
1936,"","",Chinese,Arms and Armor,false,false,1900,31888,Stirrups
1926,"","",North Italian,Arms and Armor,false,false,1625,32543,Stylet
1926,"","",Italian,Arms and Armor,false,false,1650,32558,Stylet
1926,"","","Italian, Brescia",Arms and Armor,false,false,1600,32578,Stylet
1926,"","","Spanish, possibly Catalonia",Arms and Armor,false,false,1800,32603,Dirk
1926,"","",Italian,Arms and Armor,false,false,1900,32620,Dirk with sheath
1926,"","",British,Arms and Armor,false,false,1610,32665,Ballock knife
1926,"","","Italian, Venice",Arms and Armor,false,false,1575,32708,Poignard
1923,"","",German,Arms and Armor,false,false,1925,32908,Seal reproduction
1923,"","",German,Arms and Armor,false,false,1925,32924,Seal reproduction
1922,"",French,French,Arms and Armor,false,false,1603,32971,Medal
1922,"","",German,Arms and Armor,false,false,1616,32973,Coin (Thaler)
1920,"","",Italian,Arms and Armor,false,false,1585,33057,Buckle
1920,"","",French,Arms and Armor,false,false,1400,33245,Buckle loop
1936,"","",Persian,Arms and Armor,false,false,1600,31967,Shirt of mail
1936,"","",Persian,Arms and Armor,false,false,1800,31985,Cuirass (Char-aina)
1936,"","",Japanese,Arms and Armor,false,false,1900,32028,Half mask (Menpō)
1936,"","",Indian,Arms and Armor,false,false,1800,32050,Helmet
1914,"","","European, possibly French",Arms and Armor,false,false,1925,33563,Sword with scabbard
1914,"","",European,Arms and Armor,false,false,1900,33599,Spur
1914,"","",Italian,Arms and Armor,false,false,1575,33710,Brigandine
1914,"","",German or Austrian,Arms and Armor,false,false,1500,33740,Crossbow
1914,"","","Central European, possibly German",Arms and Armor,false,false,1800,33742,Six crossbow bolts
1914,"","",probably South German or Teschen,Arms and Armor,false,false,1650,33795,Powder flask
1914,"","",Italian,Arms and Armor,false,false,1700,33804,Spanner with powder measure
1914,"","",German or Austrian,Arms and Armor,false,false,1650,33874,Matchlock gun
1929,"","",European,Arms and Armor,false,false,1700,33912,Mordant
1932,"","",possibly Flemish,Arms and Armor,false,false,1700,32241,Cup-hilted rapier
1932,"","",German,Arms and Armor,false,false,1700,32305,Wheellock rifle
1932,"","",German,Arms and Armor,false,false,1550,32353,Halberd
1930,"","",Peruvian,Arms and Armor,false,false,1900,32362,Stirrup
1926,"","",French,Arms and Armor,false,false,1700,32422,Model of a miquelet pistol
1926,"","",German or Austrian,Arms and Armor,false,false,1725,32442,Carrousel lance or pennon shaft
1929,"","",Japanese,Arms and Armor,false,false,1900,34644,Knife handle (Kozuka)
1929,"","",Japanese,Arms and Armor,false,false,1900,34701,Knife handle (Kozuka)
1929,"","",Japanese,Arms and Armor,false,false,1900,34746,Sword-hilt collar and pommel (Fuchigashira)
1929,"","",Japanese,Arms and Armor,false,false,1868,34779,Arrowhead (<i>Yanone</i>)
1936,"","","Javanese, Surakarta",Arms and Armor,false,false,1900,31227,Kris with sheath
1936,"","","Sumatran, Sumatera Selatan",Arms and Armor,false,false,1900,31253,Kris with sheath
1936,"","",Balinese,Arms and Armor,false,false,1900,31261,Kris
1936,"","",Indian,Arms and Armor,false,false,1900,31430,Dagger with sheath
1936,"","",Indian,Arms and Armor,false,false,1800,31435,Dagger (Chilanum)
1936,"","",Indian,Arms and Armor,false,false,1900,31457,Three Knives with sheath
1936,"","",Indian,Arms and Armor,false,false,1800,31468,Dagger (Katar) with sheath
1922,"","","Spanish, Mexico",Arms and Armor,false,false,1778,33009,Medal
1929,"","",Italian,Arms and Armor,false,false,1650,34215,Dueling gauntlet
1929,"","",Dutch,Arms and Armor,false,false,1650,34233,Bracer (archer's arm guard)
1929,"","",German,Arms and Armor,false,false,1500,34255,Leg defenses of mail
1929,"","",British,Arms and Armor,false,false,1700,34301,Partisan
1929,"","",French,Arms and Armor,false,false,1600,34318,Military fork
1929,"","",German,Arms and Armor,false,false,1525,34335,Saddle
1929,"","",Japanese,Arms and Armor,false,false,1900,34383,Sword guard (Tsuba)
1929,"","",Japanese,Arms and Armor,false,false,1900,34487,Sword guard (Tsuba)
1929,"","",Japanese,Arms and Armor,false,false,1900,34522,Knife handle (Kozuka)
1929,"","",Japanese,Arms and Armor,false,false,1900,34533,Knife handle (Kozuka)
1929,"","",Japanese,Arms and Armor,false,false,1900,34560,Knife handle (Kozuka)
1919,"","",Japanese,Arms and Armor,false,false,1805,33387,Sword guard (Tsuba)
1919,"","",Japanese,Arms and Armor,false,false,1900,33444,Sword guard (Tsuba)
1919,"","",Japanese,Arms and Armor,false,false,1900,33449,Sword guard (Tsuba)
1919,"","",Japanese,Arms and Armor,false,false,1900,33466,Sword guard (Tsuba)
1919,"","",Japanese,Arms and Armor,false,false,1900,33467,Sword guard (Tsuba)
1916,"","","French, Paris",Arms and Armor,false,false,1809,33526,Spurs
2013,"",French,French,Arms and Armor,false,false,1851,35866,Two percussion target pistols
1913,"","",China,Asian Art,false,false,1911,35991,Folding fan mounted as an album leaf
1947,"","",China,Asian Art,false,false,1644,36053,Fan mounted as an album leaf
1975,"","",Japan,Asian Art,false,false,1633,36110,Hanging scroll
1927,"","",Austrian,Arms and Armor,false,false,1600,34889,Drawing
1927,"","","crossbow, Spanish, possibly Madrid; lever, probably Spanish",Arms and Armor,false,false,1900,34904,Crossbow with spanning lever
1914,"","",Japanese,Arms and Armor,false,false,1650,34942,Sword guard (Tsuba)
1914,"","",Japanese,Arms and Armor,false,false,1776,34973,Sword guard (Tsuba)
1917,"","",Japanese,Arms and Armor,false,false,1800,35005,Pair of sword-grip ornaments (Menuki)
1917,"","",Japanese,Arms and Armor,false,false,1900,35036,Knife handle (Kozuka)
1918,"",Japanese,Japan,Asian Art,false,false,1769,36897,Woodblock print (nishiki-e)
1918,"",Japanese,Japan,Asian Art,false,false,1844,36926,Print
1918,"",Japanese,Japan,Asian Art,false,false,1844,36959,Print
1918,"",Japanese,Japan,Asian Art,false,false,1789,36984,Print
1918,"","",Japan,Asian Art,false,false,1840,37039,Print
1918,"",Japanese,Japan,Asian Art,false,false,1846,37052,Print
1918,"",Japanese,Japan,Asian Art,false,false,1845,37080,Print
1946,"","",Japanese,Arms and Armor,false,false,1900,35242,Sword guard (Tsuba)
1946,"","",Japanese,Arms and Armor,false,false,1900,35273,Sword guard (Tsuba)
1946,"","",Japanese,Arms and Armor,false,false,1920,35311,Knife handle (Kozuka)
1929,"","",British,Arms and Armor,false,false,1600,35644,Part of a harness
1914,"","","Italian, probably Milan",Arms and Armor,false,false,1900,35773,Armor for man and horse
1950,"","",French,Arms and Armor,false,false,1605,35824,Portions of a ceremonial armor
2012,"","",Japanese,Arms and Armor,false,false,1850,35828,Surcoat (<i>Jinbaori</i>) for a boy
1914,"",Japanese,Japan,Asian Art,false,false,1815,37391,Print
1989,"","",Thailand,Asian Art,false,false,1099,37443,Bottle
1989,"","",Thailand (Si Satchanalai),Asian Art,false,false,1500,37506,Vessel
1989,"","",Thailand,Asian Art,false,false,-2500,37529,Beaker
1929,"","",European,Arms and Armor,false,false,1700,33963,Buckle loop
1929,"","",Italian,Arms and Armor,false,false,1700,33992,Combination sword and linstock
